index,date,value,ma5,ma10,ma20,ma30,ma60,Profit,Profit rate,180 day profit,Standard Dev of 180-day-profit,Standard Dev,Coefficient of Variation,Bias(5:30),sharp ratio,Credit_of_future_tendency,Risk_credit,Credit_to_SELL,DealDay
1137,2019/10/23,1494.45,1490.29,1489.76,1492.0825,1494.52,1505.045,9.1,0.61%,16.37%,4.50%,88.70405574,0.062514478,-0.00283034,364.04%,0,2.64,0.71 ,1
1138,2019/10/24,1496.55,1491.6,1490.355,1491.9525,1493.716667,1504.924167,2.1,0.14%,16.54%,4.48%,88.31770419,0.062190775,-0.001417047,368.69%,0,2.69,0.72 ,1
1139,2019/10/25,1513.45,1496.29,1492.92,1492.6675,1493.206667,1505.085,16.9,1.13%,17.85%,4.48%,88.00281883,0.061913822,0.002064907,398.17%,0,2.98,0.80 ,1
1140,2019/10/26,1513.45,1500.65,1495.755,1493.3825,1493.441667,1504.76,0,0.00%,18.28%,4.49%,87.66850602,0.061623706,0.004826659,407.41%,0,3.07,0.82 ,0
1141,2019/10/27,1513.45,1506.27,1497.835,1493.9925,1494.226667,1504.365,0,0.00%,18.03%,4.49%,87.27228094,0.061289508,0.008059911,401.18%,-0.01,3.01,0.80 ,0
1142,2019/10/28,1492.4,1505.86,1498.075,1493.32,1494.31,1503.568333,-21.05,-1.39%,16.25%,4.48%,86.77655004,0.060891729,0.00772932,363.07%,0,2.63,0.70 ,1
1143,2019/10/29,1486.75,1503.9,1497.75,1492.295,1494.205,1502.874167,-5.65,-0.38%,16.98%,4.46%,86.25318817,0.060476898,0.0064884,380.59%,0,2.81,0.75 ,1
1144,2019/10/30,1492.1,1499.63,1497.96,1492.16,1494.431667,1502.269167,5.35,0.36%,16.70%,4.43%,85.60904077,0.059973872,0.003478468,376.68%,0.01,2.77,0.74 ,1
1145,2019/10/31,1510.95,1499.13,1499.89,1493.75,1495.681667,1501.978333,18.85,1.26%,18.18%,4.42%,85.10766994,0.059569052,0.002305526,411.01%,0.01,3.11,0.83 ,1
1146,2019/11/1,1508.8,1498.2,1502.235,1495.2325,1496.221667,1501.6925,-2.15,-0.14%,18.01%,4.41%,84.57262173,0.059141899,0.001322219,408.56%,0.01,3.09,0.83 ,1
1147,2019/11/2,1508.8,1501.48,1503.67,1496.715,1495.945,1501.208333,0,0.00%,18.01%,4.39%,84.01490781,0.05869967,0.003700002,410.00%,0,3.1,0.83 ,0
1148,2019/11/3,1508.8,1505.89,1504.895,1497.625,1496.266667,1500.586667,0,0.00%,17.76%,4.37%,83.43407367,0.058242087,0.006431563,406.06%,-0.01,3.06,0.82 ,0
1149,2019/11/4,1509.45,1509.36,1504.495,1498.7075,1496.61,1500.259167,0.65,0.04%,17.45%,4.36%,82.86010151,0.057790546,0.008519254,400.13%,-0.01,3,0.80 ,1
1150,2019/11/5,1488.95,1504.96,1502.045,1498.9,1496.27,1499.68,-20.5,-1.36%,15.77%,4.35%,82.21516183,0.057295752,0.005807775,362.78%,0,2.63,0.70 ,1
1151,2019/11/6,1486.05,1500.41,1499.305,1498.57,1495.763333,1499.0525,-2.9,-0.19%,15.46%,4.33%,81.54864519,0.056787538,0.003106552,356.72%,0,2.57,0.69 ,1
1152,2019/11/7,1484.25,1495.5,1498.49,1498.2825,1495.043333,1498.395,-1.8,-0.12%,15.32%,4.32%,80.86592404,0.056269435,0.000305454,354.74%,0,2.55,0.68 ,1
1153,2019/11/8,1464.15,1486.57,1496.23,1496.99,1493.606667,1497.644167,-20.1,-1.35%,13.76%,4.30%,80.11264003,0.055707355,-0.004711191,319.82%,0,2.2,0.58 ,1
1154,2019/11/9,1464.15,1477.51,1493.435,1495.6975,1492.585,1497.075833,0,0.00%,13.01%,4.28%,79.34014656,0.055132692,-0.010099927,303.63%,0.01,2.04,0.55 ,0
1155,2019/11/10,1464.15,1472.55,1488.755,1494.3225,1492.085,1496.634167,0,0.00%,12.77%,4.27%,78.63671831,0.054608549,-0.013092418,298.85%,0,1.99,0.53 ,0
1156,2019/11/11,1458.7,1467.08,1483.745,1492.99,1491.403333,1495.6925,-5.45,-0.37%,12.29%,4.25%,77.93645694,0.054088993,-0.016309024,288.74%,0,1.89,0.50 ,1
1157,2019/11/12,1452.05,1460.64,1478.07,1490.87,1490.5,1494.841667,-6.65,-0.46%,12.41%,4.23%,77.22037335,0.05356061,-0.020033546,293.37%,0,1.93,0.51 ,1
1158,2019/11/13,1462.9,1460.39,1473.48,1489.1875,1489.576667,1494.171667,10.85,0.75%,14.22%,4.20%,76.42115547,0.052971515,-0.019593934,338.11%,0,2.38,0.64 ,1
1159,2019/11/14,1466.65,1460.89,1469.2,1486.8475,1488.871667,1493.564167,3.75,0.26%,14.51%,4.17%,75.48195245,0.052283292,-0.018793874,347.96%,-0.01,2.48,0.66 ,1
1160,2019/11/15,1466.9,1461.44,1466.995,1484.52,1488.265,1493.059167,0.25,0.02%,14.53%,4.14%,74.51717618,0.051578298,-0.018024344,351.39%,0,2.51,0.67 ,1
1161,2019/11/16,1466.9,1463.08,1465.08,1482.1925,1487.406667,1492.4725,0,0.00%,14.88%,4.10%,73.5253674,0.050855609,-0.016355088,363.14%,0,2.63,0.70 ,0
1162,2019/11/17,1466.9,1466.05,1463.345,1480.9175,1486.636667,1491.8625,0,0.00%,15.40%,4.06%,72.45483893,0.050078782,-0.013847813,379.60%,-0.01,2.8,0.74 ,0
1163,2019/11/18,1467.65,1467,1463.695,1479.9625,1485.891667,1491.311667,0.75,0.05%,15.22%,4.01%,71.27714598,0.049227854,-0.012714027,379.88%,0,2.8,0.75 ,1
1164,2019/11/19,1468.45,1467.36,1464.125,1478.78,1485.173333,1490.754167,0.8,0.05%,14.40%,3.96%,70.10092158,0.048379557,-0.011994111,363.78%,0,2.64,0.70 ,1
1165,2019/11/20,1471.7,1468.32,1464.88,1476.8175,1484.508333,1490.250833,3.25,0.22%,14.75%,3.92%,69.02824696,0.047605125,-0.010904845,376.56%,0,2.77,0.74 ,1
1166,2019/11/21,1467.05,1468.35,1465.715,1474.73,1483.898333,1489.67,-4.65,-0.32%,14.39%,3.87%,67.9000996,0.046794197,-0.010478031,371.37%,0,2.71,0.72 ,1
1167,2019/11/22,1464.45,1467.86,1466.955,1472.5125,1482.898333,1488.709167,-2.6,-0.18%,14.19%,3.83%,66.73436398,0.045958977,-0.010141176,370.38%,0,2.7,0.72 ,1
1168,2019/11/23,1464.45,1467.22,1467.11,1470.295,1481.828333,1487.7725,0,0.00%,14.19%,3.79%,65.53248124,0.045100035,-0.009858317,374.61%,0,2.75,0.73 ,0
1169,2019/11/24,1464.45,1466.42,1466.89,1468.045,1480.195,1486.700833,0,0.00%,14.56%,3.75%,64.29242419,0.044216027,-0.009306206,388.22%,0,2.88,0.77 ,0
1170,2019/11/25,1458.4,1463.76,1466.04,1466.5175,1478.36,1485.900833,-6.05,-0.41%,13.79%,3.70%,62.94420582,0.04325921,-0.009875808,373.21%,0,2.73,0.73 ,1
1171,2019/11/26,1454.65,1461.28,1464.815,1464.9475,1476.4,1485.313333,-3.75,-0.26%,13.56%,3.65%,61.60313313,0.042309748,-0.010241127,371.48%,0,2.71,0.72 ,1
1172,2019/11/27,1454.35,1459.26,1463.56,1463.4525,1475.131667,1484.720833,-0.3,-0.02%,12.26%,3.60%,60.20582465,0.041322871,-0.010759492,340.12%,0,2.4,0.64 ,1
1173,2019/11/28,1454.65,1457.3,1462.26,1462.9775,1474.061667,1484.133333,0.3,0.02%,12.28%,3.57%,58.99199569,0.040465334,-0.011371076,343.99%,0,2.44,0.65 ,1
1174,2019/11/29,1460.15,1456.44,1461.43,1462.7775,1472.996667,1483.714167,5.5,0.38%,12.71%,3.52%,57.73857795,0.039580866,-0.011240125,360.69%,0,2.61,0.70 ,1
1175,2019/11/30,1460.15,1456.79,1460.275,1462.5775,1471.303333,1483.4925,0,0.00%,10.86%,3.47%,56.44268973,0.038668405,-0.00986427,313.30%,0,2.13,0.57 ,0
1176,2019/12/1,1460.15,1457.89,1459.585,1462.65,1469.681667,1482.951667,0,0.00%,10.26%,3.44%,55.43348809,0.037956458,-0.008023279,298.46%,0,1.98,0.53 ,0
1177,2019/12/2,1461.15,1459.25,1459.255,1463.105,1468.093333,1482.019167,1,0.07%,9.45%,3.41%,54.49600403,0.037295228,-0.006023686,276.63%,0,1.77,0.47 ,1
1178,2019/12/3,1477.3,1463.78,1460.54,1463.825,1467.043333,1481.655,16.15,1.11%,10.62%,3.39%,53.69076371,0.036724397,-0.002224429,313.01%,0,2.13,0.57 ,1
1179,2019/12/4,1475.1,1466.77,1461.605,1464.2475,1465.898333,1481.254167,-2.2,-0.15%,10.03%,3.37%,52.86448651,0.036140159,0.00059463,297.34%,0,1.97,0.53 ,1
1180,2019/12/5,1475.95,1469.93,1463.36,1464.7,1465.465,1480.8675,0.85,0.06%,10.09%,3.36%,52.08331299,0.035587933,0.003046814,300.64%,0,2.01,0.54 ,1
1181,2019/12/6,1459.65,1469.83,1463.86,1464.3375,1464.585,1480.174167,-16.3,-1.10%,8.88%,3.35%,51.27304786,0.035018556,0.003581219,265.22%,0,1.65,0.44 ,1
1182,2019/12/7,1459.65,1469.53,1464.39,1463.975,1463.765,1479.404167,0,0.00%,9.86%,3.33%,50.4412022,0.034434958,0.003938474,296.18%,0,1.96,0.52 ,0
1183,2019/12/8,1459.65,1466,1464.89,1463.575,1463.615,1478.610833,0,0.00%,10.22%,3.30%,49.41064427,0.033714758,0.001629527,309.58%,0.01,2.1,0.56 ,0
1184,2019/12/9,1461.7,1463.32,1465.045,1463.2375,1463.533333,1478.059167,2.05,0.14%,9.71%,3.27%,48.27720595,0.032924316,-0.000145766,296.53%,0.01,1.97,0.53 ,1
1185,2019/12/10,1464.95,1461.12,1465.525,1462.9,1463.56,1477.8225,3.25,0.22%,9.66%,3.26%,47.23366424,0.03219655,-0.001667168,296.32%,0.01,1.96,0.53 ,1
1186,2019/12/11,1466.8,1462.55,1466.19,1462.8875,1463.83,1477.616667,1.85,0.13%,8.55%,3.26%,46.21125121,0.031484108,-0.000874418,262.59%,0,1.63,0.44 ,1
1187,2019/12/12,1467.8,1464.18,1466.855,1463.055,1464.355,1477.4275,1,0.07%,8.63%,3.26%,45.38790378,0.030909594,-0.000119507,264.41%,0,1.64,0.44 ,1
1188,2019/12/13,1466.6,1465.57,1465.785,1463.1625,1464.478333,1477.0275,-1.2,-0.08%,8.54%,3.26%,44.54030898,0.030319215,0.00074543,261.50%,0,1.62,0.43 ,1
1189,2019/12/14,1466.6,1466.55,1464.935,1463.27,1464.476667,1476.674167,0,0.00%,9.34%,3.26%,43.66696869,0.029711831,0.00141575,286.78%,0,1.87,0.50 ,0
1190,2019/12/15,1466.6,1466.88,1464,1463.68,1464.466667,1476.365833,0,0.00%,9.34%,3.24%,42.60652254,0.028976634,0.001647926,288.59%,0,1.89,0.50 ,0
1191,2019/12/16,1477.9,1469.1,1465.825,1464.8425,1464.833333,1476.12,11.3,0.77%,9.96%,3.20%,41.51005166,0.028216449,0.002912732,310.73%,0,2.11,0.57 ,1
1192,2019/12/17,1475.8,1470.7,1467.44,1465.915,1465.13,1475.883333,-2.1,-0.14%,6.98%,3.20%,40.4159979,0.027459179,0.00380171,217.93%,0,1.18,0.32 ,1
1193,2019/12/18,1474.05,1472.19,1468.88,1466.885,1465.343333,1475.6175,-1.75,-0.12%,5.50%,3.24%,39.82562051,0.027048469,0.004672398,169.66%,0,0.7,0.19 ,1
1194,2019/12/19,1476.7,1474.21,1470.38,1467.7125,1465.618333,1475.395833,2.65,0.18%,5.69%,3.29%,39.42996185,0.026771757,0.005862145,173.11%,0,0.73,0.20 ,1
1195,2019/12/20,1479,1476.69,1471.785,1468.655,1465.861667,1475.185,2.3,0.16%,5.86%,3.33%,39.026836,0.026489914,0.007387009,175.87%,0,0.76,0.20 ,1
1196,2019/12/21,1479,1476.91,1473.005,1469.5975,1466.26,1475.079167,0,0.00%,5.21%,3.38%,38.61420693,0.026201794,0.007263378,154.26%,0,0.54,0.14 ,0
1197,2019/12/22,1479,1477.55,1474.125,1470.49,1466.745,1474.821667,0,0.00%,3.33%,3.46%,38.28161392,0.025968976,0.007366652,96.17%,0,-0.04,(0.01),0
1198,2019/12/23,1482.1,1479.16,1475.675,1470.73,1467.333333,1474.580833,3.1,0.21%,5.57%,3.50%,38.15321184,0.025876955,0.008059973,158.87%,0,0.59,0.16 ,1
1199,2019/12/24,1482.1,1480.24,1477.225,1471.08,1467.921667,1474.058333,0,0.00%,5.68%,3.54%,37.79391588,0.025625763,0.008391683,160.39%,0,0.6,0.16 ,0
1200,2019/12/25,1482.1,1480.86,1478.775,1471.3875,1468.711667,1473.535833,0,0.00%,5.19%,3.58%,37.41076476,0.02535841,0.008271422,144.99%,0,0.45,0.12 ,0
1201,2019/12/26,1482.1,1481.48,1479.195,1472.51,1469.626667,1473.013333,0,0.00%,5.19%,3.62%,37.08622308,0.025131544,0.00806554,143.33%,0,0.43,0.12 ,0
1202,2019/12/27,1511.5,1487.98,1482.765,1475.1025,1471.531667,1473.331667,29.4,1.98%,7.27%,3.64%,36.8454402,0.024958799,0.011177696,199.91%,0,1,0.27 ,1
1203,2019/12/28,1511.5,1493.86,1486.51,1477.695,1473.426667,1473.744167,0,0.00%,8.73%,3.65%,36.594311,0.02477918,0.0138679,239.48%,0,1.39,0.37 ,0
1204,2019/12/29,1511.5,1499.74,1489.99,1480.185,1475.138333,1474.0675,0,0.00%,8.66%,3.64%,36.10808472,0.024438842,0.016677532,237.58%,0,1.38,0.37 ,0
1205,2019/12/30,1514.75,1506.27,1493.565,1482.675,1476.958333,1474.130833,3.25,0.22%,7.16%,3.65%,35.63311904,0.024106223,0.019845967,196.25%,0,0.96,0.26 ,1
1206,2019/12/31,1514.75,1512.8,1497.14,1485.0725,1478.778333,1474.23,0,0.00%,7.06%,3.67%,35.40751066,0.023944534,0.023006603,192.18%,-0.01,0.92,0.25 ,0
1207,2020/1/1,1514.75,1513.45,1500.715,1487.42,1480.565,1474.329167,0,0.00%,9.08%,3.68%,35.18587024,0.023785775,0.022211115,246.82%,0.01,1.47,0.40 ,0
1208,2020/1/2,1527.1,1516.57,1505.215,1490.445,1482.225,1474.634167,12.35,0.82%,9.97%,3.67%,34.70894895,0.023451248,0.023171246,271.61%,0,1.72,0.46 ,1
1209,2020/1/3,1548.75,1524.02,1511.88,1494.5525,1484.68,1475.289167,21.65,1.42%,11.53%,3.65%,34.40719807,0.023233484,0.026497292,315.97%,0,2.16,0.58 ,1
1210,2020/1/4,1548.75,1530.82,1518.545,1498.66,1487.106667,1476.285833,0,0.00%,10.62%,3.63%,34.07982736,0.02299869,0.029394888,292.20%,0,1.92,0.52 ,0
1211,2020/1/5,1548.75,1537.62,1525.21,1502.2025,1490.076667,1477.330833,0,0.00%,11.30%,3.62%,33.8912981,0.022858792,0.031906636,311.99%,0,2.12,0.57 ,0
1212,2020/1/6,1573.1,1549.29,1531.37,1507.0675,1493.858333,1478.811667,24.35,1.57%,11.70%,3.60%,33.86720415,0.022827099,0.037106374,325.04%,-0.01,2.25,0.61 ,1
1213,2020/1/7,1567.85,1557.44,1537.005,1511.7575,1497.465,1480.54,-5.25,-0.33%,10.90%,3.59%,33.97099846,0.022883462,0.04005102,303.41%,0,2.03,0.55 ,1
1214,2020/1/8,1571.95,1562.08,1543.05,1516.52,1501.14,1482.336667,4.1,0.26%,11.68%,3.58%,34.17342546,0.023006275,0.040595814,325.69%,0,2.26,0.61 ,1
1215,2020/1/9,1550.75,1562.48,1546.65,1520.1075,1504,1483.78,-21.2,-1.35%,10.17%,3.58%,34.01995824,0.02289077,0.038882979,284.09%,0,1.84,0.49 ,1
1216,2020/1/10,1553.6,1563.45,1550.535,1523.8375,1506.893333,1485.361667,2.85,0.18%,10.37%,3.57%,33.87763339,0.022782639,0.037531964,290.40%,0,1.9,0.51 ,1
1217,2020/1/11,1553.6,1559.55,1554.42,1527.5675,1509.753333,1487.054167,0,0.00%,10.00%,3.56%,33.71541527,0.022661255,0.032983313,280.47%,0.01,1.8,0.49 ,0
1218,2020/1/12,1553.6,1556.7,1557.07,1531.1425,1512.653333,1488.565833,0,0.00%,10.20%,3.56%,33.59511264,0.022568562,0.029118811,286.44%,0,1.86,0.50 ,0
1219,2020/1/13,1549.9,1552.29,1557.185,1534.5325,1515.43,1489.953333,-3.7,-0.24%,9.89%,3.56%,33.38505077,0.022415795,0.024323129,278.26%,0.01,1.78,0.48 ,1
1220,2020/1/14,1545.1,1551.16,1556.82,1537.6825,1518.046667,1491.256667,-4.8,-0.31%,9.01%,3.56%,33.11634893,0.022224271,0.021813119,252.92%,0,1.53,0.41 ,1
1221,2020/1/15,1549,1550.24,1556.845,1541.0275,1520.416667,1492.625,3.9,0.25%,7.59%,3.58%,32.95714345,0.022106646,0.019615237,212.14%,0,1.12,0.30 ,1
1222,2020/1/16,1554.55,1550.43,1554.99,1543.18,1523.041667,1494.085833,5.55,0.36%,7.98%,3.60%,33.07212699,0.022174335,0.017982655,221.70%,0,1.22,0.33 ,1
1223,2020/1/17,1557.6,1551.23,1553.965,1545.485,1525.826667,1495.585,3.05,0.20%,8.19%,3.62%,33.20705617,0.022255084,0.016648899,226.43%,0,1.26,0.34 ,1
1224,2020/1/18,1557.6,1552.77,1552.53,1547.79,1528.523333,1497.070833,0,0.00%,9.09%,3.63%,33.32871106,0.022326869,0.015862804,250.66%,0,1.51,0.40 ,0
1225,2020/1/19,1557.6,1555.27,1553.215,1549.9325,1531.143333,1498.5025,0,0.00%,9.26%,3.64%,33.31910663,0.022309713,0.015757288,254.65%,0,1.55,0.42 ,0
1226,2020/1/20,1560.15,1557.5,1553.87,1552.2025,1533.848333,1500.054167,2.55,0.16%,9.33%,3.65%,33.29674322,0.022283643,0.015419821,256.09%,0,1.56,0.42 ,1
1227,2020/1/21,1551.3,1556.85,1553.64,1554.03,1536.258333,1501.501667,-8.85,-0.57%,9.55%,3.65%,33.18426789,0.022198164,0.013403779,261.67%,0,1.62,0.43 ,1
1228,2020/1/22,1556.9,1556.71,1553.97,1555.52,1538.751667,1503.0425,5.6,0.36%,9.61%,3.65%,32.97734746,0.022048274,0.011670716,263.45%,0,1.63,0.44 ,1
1229,2020/1/23,1562.9,1557.77,1555.27,1556.2275,1541.445,1504.683333,6,0.39%,10.03%,3.65%,32.87136767,0.021965855,0.010590712,275.12%,0,1.75,0.47 ,1
1230,2020/1/24,1564.3,1559.11,1557.19,1557.005,1544.185,1506.448333,1.4,0.09%,10.13%,3.64%,32.76178669,0.021881004,0.009665293,278.25%,0,1.78,0.48 ,1
1231,2020/1/25,1564.3,1559.94,1558.72,1557.7825,1546.925,1508.275833,0,0.00%,10.24%,3.63%,32.63247439,0.021783072,0.008413465,281.81%,0,1.82,0.49 ,0
1232,2020/1/26,1564.3,1562.54,1559.695,1557.3425,1548.685,1510.108333,0,0.00%,9.71%,3.62%,32.46501856,0.021659688,0.0089463,267.89%,0,1.68,0.45 ,0
1233,2020/1/27,1580.1,1567.18,1561.945,1557.955,1550.971667,1512.199167,15.8,1.01%,10.69%,3.61%,32.56211946,0.02171213,0.010450438,296.36%,0,1.96,0.53 ,1
1234,2020/1/28,1574,1569.4,1563.585,1558.0575,1553.055,1514.096667,-6.1,-0.39%,11.89%,3.59%,32.57827377,0.021711188,0.010524418,331.16%,0,2.31,0.62 ,1
1235,2020/1/29,1573.45,1571.23,1565.17,1559.1925,1555.011667,1515.985,-0.55,-0.03%,9.13%,3.57%,32.26975946,0.021492397,0.010429718,255.94%,0,1.56,0.42 ,1
1236,2020/1/30,1578.25,1574.02,1566.98,1560.425,1557.128333,1517.953333,4.8,0.31%,9.47%,3.57%,32.4601987,0.02160838,0.010847961,265.32%,0,1.65,0.44 ,1
1237,2020/1/31,1584.2,1578,1570.27,1561.955,1559.443333,1520.004167,5.95,0.38%,9.88%,3.57%,32.71083596,0.021763825,0.011899545,276.89%,0,1.77,0.47 ,1
1238,2020/2/1,1584.2,1578.82,1573,1563.485,1561.346667,1521.785833,0,0.00%,8.12%,3.58%,32.9407694,0.021905338,0.011191194,226.85%,0,1.27,0.34 ,0
1239,2020/2/2,1584.2,1580.86,1575.13,1565.2,1562.528333,1523.604167,0,0.00%,8.12%,3.60%,33.34957517,0.022167503,0.011732054,225.74%,0,1.26,0.34 ,0
1240,2020/2/3,1574.75,1581.12,1576.175,1566.6825,1563.395,1525.250833,-9.45,-0.60%,4.56%,3.65%,33.62529596,0.022341791,0.011337506,124.96%,0,0.25,0.07 ,1
1241,2020/2/4,1558.35,1577.14,1575.58,1567.15,1563.715,1526.895833,-16.4,-1.04%,4.19%,3.71%,33.85664814,0.022491191,0.008585324,112.88%,0,0.13,0.03 ,1
1242,2020/2/5,1553.3,1570.96,1574.48,1567.0875,1563.055,1528.456667,-5.05,-0.32%,3.71%,3.77%,34.03495714,0.022604868,0.005057404,98.46%,0,-0.02,(0.01),1
1243,2020/2/6,1563.3,1566.78,1572.8,1567.3725,1562.903333,1530.184167,10,0.64%,4.38%,3.82%,34.29667289,0.022773209,0.002480426,114.57%,0.01,0.15,0.04 ,1
1244,2020/2/7,1572.65,1564.47,1572.665,1568.125,1562.926667,1532.033333,9.35,0.60%,5.00%,3.87%,34.6445429,0.022997873,0.000987464,129.47%,0.01,0.29,0.08 ,1
1245,2020/2/8,1572.65,1564.05,1572.585,1568.8775,1563.656667,1533.828333,0,0.00%,4.52%,3.91%,34.98405345,0.023216867,0.000251547,115.42%,0,0.15,0.04 ,0
1246,2020/2/9,1572.65,1566.91,1572.025,1569.5025,1564.291667,1535.5925,0,0.00%,4.96%,3.95%,35.32205133,0.023435337,0.001673814,125.35%,0,0.25,0.07 ,0
1247,2020/2/10,1573.2,1570.89,1570.925,1570.5975,1564.945,1537.349167,0.55,0.03%,3.96%,4.00%,35.65254578,0.023648129,0.003798856,98.93%,-0.01,-0.01,(0.00),1
1248,2020/2/11,1570.5,1572.33,1569.555,1571.2775,1565.508333,1539.080833,-2.7,-0.17%,3.62%,4.06%,35.95371262,0.023842889,0.004357477,89.20%,0,-0.11,(0.03),1
1249,2020/2/12,1563.7,1570.54,1567.505,1571.3175,1565.968333,1540.699167,-6.8,-0.43%,3.20%,4.11%,36.18627968,0.023992893,0.002919386,77.76%,0,-0.22,(0.06),1
1250,2020/2/13,1575.05,1571.02,1567.535,1571.855,1566.966667,1542.506667,11.35,0.73%,3.95%,4.16%,36.52051185,0.024209198,0.002586739,94.94%,0,-0.05,(0.01),1
1251,2020/2/14,1581.4,1572.77,1569.84,1572.71,1568.046667,1544.231667,6.35,0.40%,4.37%,4.20%,36.91470716,0.024464581,0.00301224,103.99%,0,0.04,0.01 ,1
1252,2020/2/15,1581.4,1574.41,1572.65,1573.565,1568.941667,1545.991667,0,0.00%,5.67%,4.23%,37.30115664,0.024714707,0.003485364,134.05%,0,0.34,0.09 ,0
1253,2020/2/16,1581.4,1576.59,1574.46,1573.63,1569.735,1547.780833,0,0.00%,5.11%,4.26%,37.66981088,0.024951222,0.004366979,119.88%,0,0.2,0.05 ,0
1254,2020/2/17,1580.8,1580.01,1575.275,1573.97,1570.508333,1549.515833,-0.6,-0.04%,5.16%,4.29%,38.03403565,0.025185445,0.006050058,120.15%,0,0.2,0.05 ,1
1255,2020/2/18,1589.85,1582.97,1576.995,1574.79,1571.583333,1551.363333,9.05,0.57%,5.85%,4.32%,38.48611885,0.025476734,0.007245347,135.31%,0,0.35,0.10 ,1
1256,2020/2/19,1604.2,1587.53,1580.15,1576.0875,1573.051667,1553.45,14.35,0.90%,6.68%,4.34%,39.10011934,0.025873519,0.009203978,153.85%,0,0.54,0.15 ,1
1257,2020/2/20,1619,1595.05,1584.73,1577.8275,1575.308333,1555.783333,14.8,0.92%,7.66%,4.35%,39.90378963,0.026394211,0.012531938,176.02%,0,0.76,0.21 ,1
1258,2020/2/21,1643.3,1607.43,1592.01,1580.7825,1578.188333,1558.47,24.3,1.50%,9.28%,4.36%,41.0711883,0.027152541,0.018528629,212.90%,0,1.13,0.31 ,1
1259,2020/2/22,1643.3,1619.93,1599.97,1583.7375,1580.868333,1561.156667,0,0.00%,9.28%,4.36%,42.19223361,0.027879469,0.024708994,212.70%,0,1.13,0.30 ,0
1260,2020/2/23,1643.3,1630.62,1606.795,1587.165,1583.501667,1563.843333,0,0.00%,7.20%,4.38%,43.27052845,0.028577423,0.029755784,164.52%,0,0.65,0.18 ,0
1261,2020/2/24,1671.65,1644.11,1615.82,1592.83,1587.08,1567.0025,28.35,1.73%,8.75%,4.37%,44.79786319,0.029571164,0.035933916,200.14%,-0.01,1,0.27 ,1
1262,2020/2/25,1650.3,1650.37,1622.71,1597.68,1589.946667,1569.315833,-21.35,-1.28%,7.15%,4.37%,45.88016303,0.0302731,0.038003371,163.55%,0,0.64,0.17 ,1
1263,2020/2/26,1634.9,1648.69,1628.06,1601.26,1591.773333,1571.3725,-15.4,-0.93%,6.97%,4.37%,46.69116777,0.030797593,0.035756766,159.51%,0.01,0.6,0.16 ,1
1264,2020/2/27,1652,1650.43,1635.18,1605.2275,1594.373333,1573.714167,17.1,1.05%,8.09%,4.36%,47.75822191,0.031487242,0.035159059,185.28%,0,0.85,0.23 ,1
1265,2020/2/28,1609.85,1643.74,1637.18,1607.0875,1595.586667,1575.299167,-42.15,-2.55%,5.33%,4.36%,48.24711651,0.031800138,0.030179077,122.20%,0,0.22,0.06 ,1
1266,2020/2/29,1609.85,1631.38,1637.745,1608.9475,1596.64,1576.884167,0,0.00%,5.50%,4.35%,48.72695089,0.032106878,0.021758192,126.31%,0.02,0.26,0.07 ,0
1267,2020/3/1,1609.85,1623.29,1636.83,1610.78,1597.495,1578.469167,0,0.00%,4.68%,4.35%,49.2004855,0.032408998,0.016147155,107.53%,0.01,0.08,0.02 ,0
1268,2020/3/2,1599.65,1616.24,1632.465,1612.2375,1598.01,1579.678333,-10.2,-0.63%,3.46%,4.36%,49.54947625,0.032631544,0.011407939,79.51%,0.01,-0.2,(0.05),1
1269,2020/3/3,1615.5,1608.94,1629.685,1614.8275,1599.053333,1580.790833,15.85,0.99%,5.65%,4.34%,50.02813397,0.032938454,0.006182825,130.15%,0.01,0.3,0.08 ,1
1270,2020/3/4,1641.85,1615.34,1629.54,1618.1675,1601.29,1582.3425,26.35,1.63%,7.75%,4.32%,50.84729932,0.033464066,0.008774176,179.32%,0,0.79,0.22 ,1
1271,2020/3/5,1659.6,1625.29,1628.335,1622.0775,1604.665,1584.19,17.75,1.08%,8.92%,4.30%,51.89690987,0.034137976,0.01285315,207.18%,0,1.07,0.29 ,1
1272,2020/3/6,1683.65,1640.05,1631.67,1627.19,1609.01,1586.0325,24.05,1.45%,10.50%,4.28%,53.29187335,0.035035222,0.019291365,245.35%,-0.01,1.45,0.39 ,1
1273,2020/3/7,1683.65,1656.85,1636.545,1632.3025,1613.021667,1587.9625,0,0.00%,11.56%,4.25%,54.63695103,0.035898649,0.027171571,271.69%,-0.01,1.72,0.46 ,0
1274,2020/3/8,1683.65,1670.48,1639.71,1637.445,1616.721667,1589.824167,0,0.00%,12.37%,4.24%,55.92650107,0.03672268,0.033251446,291.56%,-0.01,1.92,0.51 ,0
1275,2020/3/9,1672.5,1676.61,1645.975,1641.5775,1620.05,1591.853333,-11.15,-0.66%,12.20%,4.23%,56.98295066,0.037392733,0.034912503,288.22%,0,1.88,0.50 ,1
1276,2020/3/10,1655.7,1675.83,1650.56,1644.1525,1622.818333,1593.555,-16.8,-1.00%,9.27%,4.23%,57.75883226,0.037879207,0.032666421,219.25%,0,1.19,0.32 ,1
1277,2020/3/11,1653.75,1669.85,1654.95,1645.89,1625.503333,1595.224167,-1.95,-0.12%,10.02%,4.21%,58.53913739,0.038371681,0.027281806,237.83%,0,1.38,0.37 ,1
