index,date,value,ma5,ma10,ma20,ma30,ma60,Profit,Profit rate,Standard Dev,Coefficient of Variation,Bias(5:30),Danger
1145,2019/10/31,9164.62,9226.05,8551.2,8373.48,8329.38,9082.31,-268.73,-2.85%,3785.583873,0.666983356,-0.10765147,
1146,2019/11/1,9147.98,9325.61,8644.56,8402.37,8357.94,9075.03,-16.64,-0.18%,3785.320822,0.666581468,-0.115778529,
1147,2019/11/2,9252.99,9303.25,8737.1,8446.28,8385.44,9064.67,105.01,1.15%,3785.140831,0.666184521,-0.109452813,
1148,2019/11/3,9301.18,9243.54,8859.73,8493.53,8414.47,9045.78,48.19,0.52%,3784.998394,0.665790337,-0.098529081,
1149,2019/11/4,9206.16,9260.02,9042.89,8544.4,8449.97,9023.77,-95.02,-1.02%,3784.775744,0.665392794,-0.095864246,
1150,2019/11/5,9418.05,9214.59,9220.32,8587.03,8485,9000.81,211.89,2.30%,3784.727126,0.665005369,-0.085985857,
1151,2019/11/6,9310.19,9265.27,9295.44,8649.82,8527.34,8981.48,-107.86,-1.15%,3784.58504,0.664613556,-0.086536951,
1152,2019/11/7,9343.34,9297.71,9300.48,8715.21,8575.36,8964.69,33.15,0.36%,3784.468166,0.664223883,-0.084235531,
1153,2019/11/8,9204.24,9315.78,9279.66,8778.54,8613.07,8945.63,-139.1,-1.49%,3784.235041,0.663828925,-0.081586473,
1154,2019/11/9,8766.04,9296.4,9278.21,8841.04,8646.88,8925.59,-438.2,-4.76%,3783.670826,0.663421081,-0.075116111,
1155,2019/11/10,8809.41,9208.37,9211.48,8881.34,8652.81,8899.8,43.37,0.49%,3783.136209,0.663014978,-0.064205732,
1156,2019/11/11,9037.12,9086.64,9175.96,8910.26,8660.23,8878.27,227.71,2.58%,3782.767787,0.662616064,-0.049237722,
1157,2019/11/12,8717.81,9032.03,9164.87,8950.99,8685.81,8859.57,-319.31,-3.53%,3782.166974,0.662209412,-0.039860416,
1158,2019/11/13,8801.52,8906.92,9111.35,8985.54,8699.47,8831.2,83.71,0.96%,3781.623491,0.661805317,-0.02384628,
1159,2019/11/14,8762.42,8826.38,9061.39,9052.14,8716.73,8805.16,-39.1,-0.44%,3781.051666,0.661401072,-0.012579259,
1160,2019/11/15,8632.32,8825.66,9017.01,9118.67,8730.36,8778.51,-130.1,-1.48%,3780.390643,0.660995077,-0.01091593,
1161,2019/11/16,8457.69,8790.24,8938.44,9116.94,8746.03,8750.54,-174.63,-2.02%,3779.61672,0.660587557,-0.005054865,
1162,2019/11/17,8482.7,8674.35,8853.19,9076.84,8761.2,8720.41,25.01,0.30%,3778.858132,0.660181038,0.009913026,
1163,2019/11/18,8503.93,8627.33,8767.13,9023.39,8774.73,8691.95,21.23,0.25%,3778.112564,0.659775499,0.016798238,
1164,2019/11/19,8175.99,8567.81,8697.1,8987.65,8793.06,8664.38,-327.94,-3.86%,3777.172018,0.659369134,0.025616793,
1165,2019/11/20,8120.8,8450.53,8638.09,8924.78,8800.26,8629.39,-55.19,-0.68%,3776.201377,0.658963673,0.039740871,
1166,2019/11/21,8081.81,8348.22,8569.23,8872.59,8796.58,8595.18,-38.99,-0.48%,3775.210074,0.65855914,0.050969809,
1167,2019/11/22,7617.07,8273.05,8473.7,8819.29,8791.89,8563.55,-464.74,-5.75%,3773.996148,0.658162133,0.059013477,
1168,2019/11/23,7286.35,8099.92,8363.62,8737.49,8778.24,8523.29,-330.72,-4.34%,3772.654535,0.657775848,0.077272893,
1169,2019/11/24,7324.03,7856.4,8212.11,8636.75,8772.13,8483.34,37.68,0.52%,3771.327665,0.657388882,0.104390838,
1170,2019/11/25,6907.4,7686.01,8068.27,8542.64,8768.53,8462.84,-416.63,-5.69%,3769.872086,0.657020672,0.123455129,
1171,2019/11/26,7130.25,7443.33,7895.78,8417.11,8709.89,8437.43,222.85,3.23%,3768.482746,0.656642571,0.145416303,
1172,2019/11/27,7163.63,7253.02,7763.03,8308.11,8638.9,8422.01,33.38,0.47%,3767.105516,0.656263714,0.160423202,
1173,2019/11/28,7523.83,7162.33,7631.13,8199.13,8559.31,8404.83,360.2,5.03%,3765.860272,0.655873193,0.163211754,
1174,2019/11/29,7431,7209.83,7533.12,8115.11,8502.81,8393.15,-92.83,-1.23%,3764.579731,0.655486045,0.152065023,
1175,2019/11/30,7757.47,7231.22,7458.62,8048.35,8436.06,8382.72,326.47,4.39%,3763.436815,0.65509167,0.142820227,
1176,2019/12/1,7557.72,7401.24,7422.28,7995.76,8389.16,8373.55,-199.75,-2.57%,3762.20851,0.654702337,0.117761492,
1177,2019/12/2,7402.69,7486.73,7369.88,7921.79,8336.15,8360.8,-155.03,-2.05%,3760.920644,0.654318129,0.101895959,
1178,2019/12/3,7309.59,7534.54,7348.44,7856.03,8274.47,8344.47,-93.1,-1.26%,3759.600248,0.653937704,0.08942325,
1179,2019/12/4,7296.77,7491.69,7350.76,7781.43,8208.09,8329.03,-12.82,-0.18%,3758.276672,0.653558392,0.087279745,
1180,2019/12/5,7192.85,7464.85,7348.03,7708.15,8144.44,8314.72,-103.92,-1.42%,3756.919447,0.653183647,0.083442201,
1181,2019/12/6,7395.97,7351.92,7376.58,7636.18,8070.27,8298.8,203.12,2.82%,3755.634162,0.652802301,0.089011892,
1182,2019/12/7,7547.19,7319.57,7403.15,7583.09,8006.46,8290.91,151.22,2.04%,3754.408557,0.652417284,0.085791973,
1183,2019/12/8,7504.83,7348.47,7441.51,7536.32,7946.59,8279.83,-42.36,-0.56%,3753.167141,0.652034067,0.075267505,
1184,2019/12/9,7522.39,7387.52,7439.61,7486.36,7889.94,8268.41,17.56,0.23%,3751.933765,0.651651048,0.063678558,
1185,2019/12/10,7337.42,7432.65,7448.75,7453.68,7848.48,8250.65,-184.97,-2.46%,3750.631994,0.651274272,0.052982234,
1186,2019/12/11,7220.76,7461.56,7406.74,7414.51,7799.42,8229.82,-116.66,-1.59%,3749.291677,0.650902338,0.043318606,
1187,2019/12/12,7202.31,7426.52,7373.05,7371.46,7738.87,8212.34,-18.45,-0.26%,3747.946727,0.650531747,0.04036119,
1188,2019/12/13,7189.16,7357.54,7353.01,7350.72,7688.36,8193.91,-13.15,-0.18%,3746.598934,0.650162297,0.043028682,
1189,2019/12/14,7251.87,7294.41,7340.97,7345.86,7634.61,8175.67,62.71,0.87%,3745.273035,0.649791086,0.044560233,
1190,2019/12/15,7067.74,7240.3,7336.48,7342.26,7584.26,8157.31,-184.13,-2.54%,3743.89088,0.64942793,0.045351821,
1191,2019/12/16,7111.14,7186.37,7323.96,7350.27,7532.11,8139.07,43.4,0.61%,3742.523089,0.649063512,0.045902144,
1192,2019/12/17,6879.54,7164.44,7295.48,7349.32,7487.22,8124.21,-231.6,-3.26%,3741.093016,0.648710486,0.043110794,
1193,2019/12/18,6612.12,7099.89,7228.72,7335.11,7433.78,8104.26,-267.42,-3.89%,3739.605985,0.648373052,0.044915238,
1194,2019/12/19,7284.29,6984.48,7139.44,7289.53,7370.72,8081.89,672.17,10.17%,3738.298204,0.648003721,0.052401936,
1195,2019/12/20,7150.86,6990.97,7115.64,7282.19,7341,8070.63,-133.43,-1.83%,3736.948511,0.647640049,0.047681515,
1196,2019/12/21,7190.17,7007.59,7096.98,7251.86,7308.67,8052.63,39.31,0.55%,3735.612532,0.647275431,0.04119491,
1197,2019/12/22,7143.2,7023.4,7093.92,7233.48,7278.95,8035.42,-46.97,-0.65%,3734.263292,0.646913282,0.035108086,
1198,2019/12/23,7514.41,7076.13,7088.01,7220.51,7263.15,8020.69,371.21,5.20%,3733.044438,0.646539405,0.025749158,
1199,2019/12/24,7322.08,7256.59,7120.53,7230.75,7270.75,8021.44,-192.33,-2.56%,3731.756091,0.646171885,0.001947529,
1200,2019/12/25,7250.69,7264.14,7127.56,7232.02,7270.69,8019.61,-71.39,-0.97%,3730.444939,0.645807468,0.000900877,
1201,2019/12/26,7192.72,7284.11,7145.85,7234.91,7282.13,7996.01,-57.97,-0.80%,3729.11643,0.645445818,-0.000271898,
1202,2019/12/27,7194.4,7284.62,7154.01,7224.74,7284.21,7961.56,1.68,0.02%,3727.789815,0.645084706,-5.62861E-05,
1203,2019/12/28,7243.93,7294.86,7185.49,7207.1,7285.24,7922.27,49.53,0.69%,3726.48045,0.644722355,-0.001320478,
1204,2019/12/29,7301.07,7240.76,7248.68,7194.06,7275.91,7889.36,57.14,0.79%,3725.191385,0.644358608,0.004831011,
1205,2019/12/30,7385.36,7236.56,7250.35,7182.99,7271.58,7853.82,84.29,1.15%,3723.932878,0.643992753,0.00481601,
1206,2019/12/31,7219.6,7263.5,7273.8,7185.39,7259.17,7824.17,-165.76,-2.24%,3722.619533,0.643633114,-0.000596487,
1207,2020/1/1,7168.31,7268.87,7276.75,7185.33,7247.9,7792.03,-51.29,-0.71%,3721.291443,0.643276014,-0.002893252,
1208,2020/1/2,7175.68,7263.65,7279.26,7183.63,7240.09,7757.28,7.37,0.10%,3719.966997,0.642919218,-0.003254103,
1209,2020/1/3,6944.33,7250,7245.38,7182.96,7235.63,7721.86,-231.35,-3.22%,3718.578466,0.642572931,-0.001986005,
1210,2020/1/4,7326.35,7178.66,7207.61,7167.58,7223.88,7684.16,382.02,5.50%,3717.305794,0.64221195,0.006259794,
1211,2020/1/5,7347.89,7166.85,7215.18,7180.51,7228.33,7649.3,21.54,0.29%,3716.041755,0.64185088,0.008505422,
1212,2020/1/6,7351.57,7192.51,7230.69,7192.35,7226.73,7616.59,3.68,0.05%,3714.7802,0.641490299,0.004735198,
1213,2020/1/7,7759.24,7229.16,7246.41,7215.95,7220.21,7583.4,407.67,5.55%,3713.67928,0.641120676,-0.001239576,
1214,2020/1/8,8165.47,7345.88,7297.94,7273.31,7228.69,7559.31,406.23,5.24%,3712.774388,0.640748413,-0.016211789,
1215,2020/1/9,8042.65,7590.1,7384.38,7317.37,7250.12,7549.3,-122.82,-1.50%,3711.806943,0.640377124,-0.046893017,
1216,2020/1/10,7817.92,7733.36,7450.11,7361.96,7273.63,7536.52,-224.73,-2.79%,3710.73381,0.640008561,-0.06320503,
1217,2020/1/11,8184.66,7827.37,7509.94,7393.34,7293.54,7516.2,366.74,4.69%,3709.840075,0.639638235,-0.073192167,
1218,2020/1/12,8021.49,7993.99,7611.58,7445.42,7326.28,7507.32,-163.17,-1.99%,3708.863505,0.639268985,-0.091139023,
1219,2020/1/13,8173.97,8046.44,7696.16,7470.77,7354.02,7494.32,152.48,1.90%,3707.964714,0.638899938,-0.094155306,
1220,2020/1/14,8105.24,8048.14,7819.12,7513.36,7384.76,7484.51,-68.73,-0.84%,3707.030719,0.638531616,-0.089830949,
1221,2020/1/15,8842.42,8060.66,7897.01,7556.09,7419.35,7475.73,737.18,9.10%,3706.531007,0.638172362,-0.086437491,
1222,2020/1/16,8813.89,8265.56,8046.46,7638.58,7477.05,7482.14,-28.53,-0.32%,3706.011387,0.637812995,-0.105457366,
1223,2020/1/17,8722.03,8391.4,8192.69,7719.55,7541.53,7487.66,-91.86,-1.04%,3705.431068,0.637452161,-0.112691987,
1224,2020/1/18,8900.34,8531.51,8288.97,7793.46,7611.86,7491.29,178.31,2.04%,3704.967784,0.637096225,-0.120818039,
1225,2020/1/19,8910.85,8676.78,8362.46,7873.42,7665.73,7503.37,10.51,0.12%,3704.510632,0.636741165,-0.131892201,
1226,2020/1/20,8703.36,8837.91,8449.28,7949.69,7724.4,7516.53,-207.49,-2.33%,3703.916094,0.636381747,-0.144154886,
1227,2020/1/21,8626.47,8810.09,8537.83,8023.88,7774.84,7526.89,-76.89,-0.88%,3703.272882,0.636021517,-0.133153866,
1228,2020/1/22,8722.26,8772.61,8582.01,8096.79,7824.28,7543.72,95.79,1.11%,3702.689181,0.635663687,-0.121203485,
1229,2020/1/23,8658.94,8772.66,8652.08,8174.12,7864.54,7567.65,-63.32,-0.73%,3702.06502,0.635305235,-0.115470199,
1230,2020/1/24,8388.11,8724.38,8700.58,8259.85,7909.1,7589.9,-270.83,-3.13%,3701.280201,0.634943877,-0.103081261,
1231,2020/1/25,8428.17,8619.83,8728.87,8312.94,7947.02,7614.57,40.06,0.48%,3700.517964,0.634583479,-0.084661924,
1232,2020/1/26,8327.36,8564.79,8687.44,8366.95,7988.2,7636.21,-100.81,-1.20%,3699.699381,0.634222943,-0.072180216,
1233,2020/1/27,8588.42,8504.97,8638.79,8415.74,8025.96,7655.6,261.06,3.13%,3699.030819,0.633865742,-0.05968258,
1234,2020/1/28,8895.78,8478.2,8625.43,8457.2,8070.78,7673.35,307.36,3.58%,3698.557295,0.633515609,-0.05048087,
1235,2020/1/29,9385.69,8525.57,8624.97,8493.72,8123.94,7697.76,489.91,5.51%,3698.436493,0.633183628,-0.049437834,
1236,2020/1/30,9279.81,8725.08,8672.46,8560.87,8190.62,7724.9,-105.88,-1.13%,3698.232913,0.63284758,-0.065252691,
1237,2020/1/31,9502.37,8895.41,8730.1,8633.96,8259.29,7753.6,222.56,2.40%,3698.199868,0.632522057,-0.077018727,
1238,2020/2/1,9333.77,9130.41,8817.69,8699.85,8337.09,7788.59,-168.6,-1.77%,3698.033214,0.632189244,-0.095155504,
1239,2020/2/2,9378.09,9279.48,8878.84,8765.46,8409.03,7822.33,44.32,0.47%,3697.898548,0.631858848,-0.103513723,
1240,2020/2/3,9314.56,9375.95,8950.76,8825.67,8490.15,7857.02,-63.53,-0.68%,3697.713578,0.631526198,-0.104332668,
1241,2020/2/4,9162.14,9361.72,9043.4,8886.13,8556.43,7892.38,-152.42,-1.64%,3697.414599,0.631188109,-0.094115186,
1242,2020/2/5,9162.14,9338.19,9116.8,8902.12,8616.9,7921.81,0,0.00%,3697.114163,0.630850541,-0.083706437,
1243,2020/2/6,9614.9,9270.14,9200.28,8919.53,8677.25,7948.73,452.76,4.94%,3697.159319,0.630533541,-0.068326947,
1244,2020/2/7,9755.66,9326.37,9302.92,8964.18,8739.11,7983.9,140.76,1.46%,3697.318716,0.630224715,-0.067199063,
1245,2020/2/8,9807.54,9401.88,9388.91,9006.94,8792.12,8021.12,51.88,0.53%,3697.519265,0.6299193,-0.069353012,
1246,2020/2/9,9907.12,9500.48,9431.1,9051.78,8850.94,8062.29,99.58,1.02%,3697.802826,0.62962033,-0.073386556,
1247,2020/2/10,10162.41,9649.47,9493.83,9111.97,8920.59,8107.06,255.29,2.58%,3698.313096,0.629338919,-0.0817076,
1248,2020/2/11,9854.79,9849.53,9559.83,9188.76,8986.51,8156.4,-307.62,-3.03%,3698.544358,0.629037322,-0.096035057,
1249,2020/2/12,10275.38,9897.5,9611.93,9245.39,9047.62,8200.82,420.59,4.27%,3699.152916,0.628764769,-0.093934095,
1250,2020/2/13,10354.3,10001.45,9701.66,9326.21,9117.67,8251.21,78.92,0.77%,3699.83257,0.628498484,-0.096930466,
1251,2020/2/14,10242.43,10110.8,9805.64,9424.52,9192.64,8305.99,-111.87,-1.08%,3700.401131,0.628223801,-0.099879904,
1252,2020/2/15,10368.53,10177.86,9913.67,9515.23,9239.3,8358.18,126.1,1.23%,3701.085398,0.627958943,-0.101583453,
1253,2020/2/16,9904.17,10219.09,10034.31,9617.29,9291.12,8416.33,-464.36,-4.48%,3701.340922,0.627661724,-0.099877087,
1254,2020/2/17,9937.67,10228.96,10063.23,9683.08,9330.53,8471.2,33.5,0.34%,3701.622259,0.627366905,-0.096289278,
1255,2020/2/18,9703.93,10161.42,10081.43,9735.17,9365.11,8515.42,-233.74,-2.35%,3701.703395,0.627058808,-0.085029434,
1256,2020/2/19,10180.65,10031.35,10071.07,9751.09,9391.54,8557.97,476.72,4.91%,3702.195378,0.626780852,-0.068126207,
1257,2020/2/20,9604.72,10018.99,10098.43,9796.13,9440.79,8607.81,-575.93,-5.66%,3702.190907,0.626468316,-0.061244875,
1258,2020/2/21,9606.86,9866.23,10042.66,9801.25,9473.39,8648.84,2.14,0.02%,3702.185811,0.6261563,-0.041467732,
1259,2020/2/22,9696.58,9806.77,10017.86,9814.9,9502.88,8683.71,89.72,0.93%,3702.250259,0.62584931,-0.031978726,
1260,2020/2/23,9669.63,9758.55,9959.98,9830.82,9537.47,8723.29,-26.95,-0.28%,3702.290443,0.625541294,-0.023180152,
1261,2020/2/24,9989.39,9751.69,9891.52,9848.58,9580.19,8763.6,319.76,3.31%,3702.595606,0.625252081,-0.017901524,
1262,2020/2/25,9663.75,9713.44,9866.21,9889.94,9632.23,8810.21,-325.64,-3.26%,3702.625774,0.624944503,-0.008431069,
1263,2020/2/26,9309.15,9725.24,9795.74,9915.02,9676.77,8851.37,-354.6,-3.67%,3702.383872,0.62462139,-0.005008903,
1264,2020/2/27,8785.52,9665.7,9736.23,9899.73,9700.8,8885.79,-523.63,-5.62%,3701.791825,0.624283546,0.003618258,
1265,2020/2/28,8804.72,9483.49,9621.02,9851.23,9697.12,8910.53,19.2,0.22%,3701.210975,0.623946626,0.022030252,
1266,2020/2/29,8712.35,9310.51,9531.1,9801.08,9677.76,8934.19,-92.37,-1.05%,3700.573918,0.623608531,0.037947831,
1267,2020/3/1,8534.17,9055.1,9384.27,9741.35,9658.84,8959.06,-178.18,-2.05%,3699.834406,0.623268544,0.062506471,
1268,2020/3/2,8912.82,8829.18,9277.21,9659.93,9626.57,8981.83,378.65,4.44%,3699.319431,0.622935642,0.082832203,
1269,2020/3/3,8912.82,8749.92,9207.81,9612.84,9612.54,9010.78,0,0.00%,3698.803711,0.622603264,0.089739028,
1270,2020/3/4,8754.34,8775.38,9129.43,9544.71,9597.03,9043.59,-158.48,-1.78%,3698.189799,0.622268067,0.085615029,
1271,2020/3/5,8758.9,8765.3,9037.9,9464.71,9578.35,9067.39,4.56,0.05%,3697.578153,0.621933491,0.08488414,
1272,2020/3/6,9067.39,8774.61,8914.85,9390.53,9564.91,9090.91,308.49,3.52%,3697.160427,0.621606804,0.082624928,
1273,2020/3/7,9155.89,8881.25,8855.22,9325.48,9561.75,9119.5,88.5,0.98%,3696.801092,0.621283349,0.071168981,
1274,2020/3/8,8898.63,8929.87,8839.89,9288.06,9546.45,9142.78,-257.26,-2.81%,3696.272743,0.620953235,0.06458736,
1275,2020/3/9,8039.38,8927.03,8851.2,9236.11,9517.89,9155,-859.25,-9.66%,3695.285522,0.620616878,0.062078885,
1276,2020/3/10,7931.94,8784.04,8774.67,9152.88,9458.95,9154.95,-107.44,-1.34%,3694.252633,0.620282067,0.071351471,
1277,2020/3/11,7885.46,8618.65,8696.63,9040.45,9393.11,9156.85,-46.48,-0.59%,3693.201208,0.619948355,0.082449796,
1278,2020/3/12,7936.65,8382.26,8631.76,8954.48,9317.21,9151.86,51.19,0.65%,3692.171674,0.61961457,0.100346563,
1279,2020/3/13,4830.21,8138.41,8534.14,8870.97,9253.27,9150.45,-3106.44,-39.14%,3690.863844,0.619486758,0.120482813,
1280,2020/3/14,5609.03,7324.73,8125.88,8627.66,9071.76,9094.72,778.82,16.12%,3689.435814,0.619275383,0.192578948,
1281,2020/3/15,5166.26,6838.66,7811.35,8424.63,8913.59,9053.11,-442.77,-7.89%,3688.062778,0.619109068,0.232782751,
1282,2020/3/16,5348.44,6285.52,7452.08,8183.47,8744.38,8991.84,182.18,3.53%,3686.664342,0.6189236,0.281193178,
1283,2020/3/17,5026.35,5778.12,7080.19,7967.7,8577.05,8934.09,-322.09,-6.02%,3685.319809,0.618773137,0.326327817,
1284,2020/3/18,5357.61,5196.06,6667.23,7753.56,8414.45,8872.49,331.26,6.59%,3683.923325,0.618587018,0.382483704,
1285,2020/3/19,5410.23,5301.54,6313.13,7582.17,8261.78,8813.45,52.62,0.98%,3682.522082,0.618395746,0.358305353,
1286,2020/3/20,6195.2,5261.78,6050.22,7412.44,8118.66,8755.1,784.97,14.51%,3681.097229,0.618137098,0.351890583,
1287,2020/3/21,6226.44,5467.57,5876.54,7286.59,7985.81,8713.3,31.24,0.50%,3679.675713,0.61787654,0.315339333,
1288,2020/3/22,6189.85,5643.17,5710.64,7171.2,7873.2,8673.3,-36.59,-0.59%,3678.253892,0.617618927,0.283243154,
1289,2020/3/23,5822.62,5875.87,5535.96,7035.05,7759.3,8631.09,-367.23,-5.93%,3676.829797,0.617390488,0.242731947,
1290,2020/3/24,6502.16,5968.87,5635.2,6880.54,7630.17,8583.82,679.54,11.67%,3675.43697,0.61711273,0.217727783,
1291,2020/3/25,6768.49,6187.25,5724.52,6767.93,7524.59,8552.39,266.33,4.10%,3674.083817,0.616820394,0.177729285,
1292,2020/3/26,6698.46,6301.91,5884.74,6668.41,7417.23,8524.73,-70.03,-1.03%,3672.720702,0.616532153,0.150368803,
1293,2020/3/27,6763.75,6396.32,6019.74,6549.97,7318.38,8497.58,65.29,0.97%,3671.369729,0.616240878,0.125992364,
1294,2020/3/28,6369.09,6511.1,6193.48,6430.36,7233.54,8467.17,-394.66,-5.83%,3669.969731,0.615973042,0.099873644,
1295,2020/3/29,6260.95,6620.39,6294.63,6303.88,7152.99,8425.06,-108.14,-1.70%,3668.563218,0.615712814,0.074458373,
1296,2020/3/30,5885.41,6572.15,6379.7,6214.96,7068.2,8372.98,-375.54,-6.00%,3667.149253,0.615481302,0.070180527,
1297,2020/3/31,6405.29,6395.53,6348.72,6112.63,6973.96,8316.4,519.88,8.83%,3665.757356,0.615212124,0.082941399,
1298,2020/4/1,6428.28,6336.9,6366.61,6038.62,6903,8264.78,22.99,0.36%,3664.369254,0.614941842,0.082007823,
1299,2020/4/2,6652.87,6269.8,6390.45,5963.21,6820.18,8216.36,224.59,3.49%,3663.010141,0.614658695,0.08069875,
1300,2020/4/3,6809.11,6326.56,6473.48,6054.34,6744.85,8170.94,156.24,2.35%,3661.677822,0.6143678,0.062016205,
1301,2020/4/4,6741.67,6436.19,6504.17,6114.34,6680.01,8129.18,-67.44,-0.99%,3660.335421,0.614080717,0.036499945,
1302,2020/4/5,6871.69,6607.44,6501.49,6193.11,6612.77,8088.84,130.02,1.93%,3659.017544,0.613787627,0.000806016,
1303,2020/4/6,6777.44,6700.72,6518.81,6269.28,6539.58,8050.67,-94.25,-1.37%,3657.684038,0.613499531,-0.024640726,
1304,2020/4/7,7343.2,6770.56,6520.18,6356.83,6460.3,8003.38,565.76,8.35%,3656.482108,0.613189078,-0.048025633,
1305,2020/4/8,7205.55,6908.62,6617.59,6456.11,6408.45,7963.17,-137.65,-1.87%,3655.243537,0.612883588,-0.078048514,
1306,2020/4/9,7365.03,6987.91,6712.05,6545.88,6380.66,7919.8,159.48,2.21%,3654.050283,0.612573412,-0.095170406,
1307,2020/4/10,7293.69,7112.58,6860.01,6604.37,6361.76,7877.43,-71.34,-0.97%,3652.837796,0.612265889,-0.118020799,
1308,2020/4/11,6873.24,7196.98,6948.85,6657.73,6342.03,7829.62,-420.45,-5.76%,3651.528268,0.611975309,-0.134806994,
1309,2020/4/12,6891.6,7216.14,6993.35,6691.9,6306.59,7779.93,18.36,0.27%,3650.223652,0.611684291,-0.144222155,
1310,2020/4/13,6915.37,7125.82,7017.22,6745.35,6375.3,7723.53,23.77,0.34%,3648.925072,0.611392607,-0.117723088,
1311,2020/4/14,6857.66,7067.79,7027.85,6766.01,6418.84,7666.22,-57.71,-0.83%,3647.616801,0.611103986,-0.101100822,
1312,2020/4/15,6871.95,6966.31,7039.45,6770.47,6475.22,7609.8,14.29,0.21%,3646.312602,0.610815104,-0.075841439,
1313,2020/4/16,6623.8,6881.96,7039.47,6779.14,6526.01,7551.53,-248.15,-3.61%,3644.969499,0.610539192,-0.054543281,
1314,2020/4/17,7112.27,6832.08,7024.11,6772.14,6579.26,7496.85,488.47,7.37%,3643.719351,0.610241007,-0.038426814,
1315,2020/4/18,7034.89,6876.21,7001.02,6809.3,6637.75,7449.76,-77.38,-1.09%,3642.452682,0.609946282,-0.035924824,
1316,2020/4/19,7259.36,6900.11,6983.95,6848,6691.9,7405.28,224.47,3.19%,3641.242294,0.609643787,-0.031113735,
1317,2020/4/20,7130.04,6980.45,6973.38,6916.7,6727.37,7356.59,-129.32,-1.78%,3640.000164,0.609346239,-0.037619456,
1318,2020/4/21,6840.24,7032.07,6957.02,6952.94,6757.49,7315.35,-289.8,-4.06%,3638.698253,0.609061305,-0.04063343,
1319,2020/4/22,6852.52,7075.36,6953.72,6973.53,6779.17,7269.24,12.28,0.18%,3637.39996,0.608776193,-0.043691189,
1320,2020/4/23,7130.99,7023.41,6949.81,6983.52,6813.5,7221.84,278.47,4.06%,3636.161953,0.608479871,-0.030807955,
1321,2020/4/24,7477.6,7042.63,6971.37,6999.61,6834.46,7179.53,346.61,4.86%,3635.020938,0.608173319,-0.03045888,
1322,2020/4/25,7507.08,7086.28,7033.37,7036.41,6858.1,7137.66,29.48,0.39%,3633.890221,0.607866515,-0.033271606,
1323,2020/4/26,7549.52,7161.69,7096.88,7068.18,6885.05,7101.72,42.44,0.57%,3632.774161,0.607559201,-0.04017981,
1324,2020/4/27,7699.27,7303.54,7189.45,7106.78,6911.25,7072.39,149.75,1.98%,3631.710214,0.607249429,-0.056761078,
1325,2020/4/28,7790.66,7472.89,7248.15,7124.58,6955.59,7054.29,91.39,1.19%,3630.680566,0.606938732,-0.074371836,
1326,2020/4/29,7765.33,7604.83,7323.73,7153.84,7006.58,7037.39,-25.33,-0.33%,3629.642228,0.606628867,-0.085384025,
1327,2020/4/30,8777.63,7662.37,7374.32,7173.85,7069.24,7021.6,1012.3,13.04%,3629.084954,0.606322502,-0.083902937,
1328,2020/5/1,8628.77,7916.48,7539.08,7248.05,7148.32,7025.66,-148.86,-1.70%,3628.443381,0.60601393,-0.107460214,
1329,2020/5/2,8824.66,8132.33,7717.94,7335.83,7221.67,7020.93,195.89,2.27%,3627.912701,0.605709485,-0.126101026,
1330,2020/5/3,8973.82,8357.41,7915.15,7432.48,7294.06,7019.46,149.16,1.69%,3627.471315,0.605409161,-0.145783007,
1331,2020/5/4,8903.95,8594.04,8099.43,7535.4,7366.22,7023.11,-69.87,-0.78%,3626.986565,0.605107462,-0.166682505,
1332,2020/5/5,8885.93,8821.77,8242.07,7637.72,7438.29,7025.53,-18.02,-0.20%,3626.490356,0.604805766,-0.185994362,
1333,2020/5/6,9030.96,8843.43,8379.95,7738.42,7505.44,7022.51,145.03,1.63%,3626.08228,0.604508353,-0.178269362,
1334,2020/5/7,9170.79,8923.86,8528.1,7858.77,7580.55,7020.43,139.83,1.55%,3625.762904,0.604215744,-0.17720482,
