,index,date,value,ma5,ma10,ma20,ma30,ma60,Profit,Profit rate,180 day profit,Standard Dev of 180-day-profit,Standard Dev,Coefficient of Variation,Bias(5:30),sharp ratio,credit_of_future_tendency,Risk_credit,Credit_to_SELL
1106,1106,2019/9/22,9979.49,10155.286,10249.788,10322.6385,10194.024,10391.97067,-193.62,-0.019,153.55%,88.99%,2403.92559,0.277663118,-0.00380007,172.55%,-0.01,0.73,-0.010640725975147446
1107,1107,2019/9/23,10033.05,10123.824,10211.077,10304.959,10181.59867,10396.31867,53.56,0.0054,154.15%,88.32%,2380.124864,0.27384853,-0.00567442,174.54%,-0.01,0.75,0.021893167736742703
1108,1108,2019/9/24,9683.38,10028.982,10143.025,10258.0635,10166.25133,10393.12217,-349.67,-0.0349,139.18%,87.58%,2354.804697,0.269951049,-0.013502453,158.92%,-0.02,0.59,-0.07726192808335547
1109,1109,2019/9/25,8553.61,9684.528,9962.253,10156.536,10113.53633,10371.53817,-1129.77,-0.1167,111.86%,86.84%,2328.930485,0.266225235,-0.042419221,128.81%,-0.03,0.29,-0.2781124613474819
1110,1110,2019/9/26,8432.23,9336.352,9774.433,10049.2575,10049.268,10354.1755,-121.38,-0.0142,104.89%,86.08%,2302.451538,0.262469852,-0.070942083,121.84%,-0.02,0.22,-0.16464071471257358
1111,1111,2019/9/27,8055.64,8951.582,9553.434,9936.166,9978.724333,10329.60283,-376.59,-0.0447,95.79%,85.33%,2276.80489,0.258903769,-0.102933231,112.25%,-0.01,0.12,-0.24657127819110988
1112,1112,2019/9/28,8193.9,8583.752,9353.788,9821.5005,9927.927,10307.81233,138.26,0.0172,99.16%,84.57%,2250.408021,0.255247902,-0.13539332,117.26%,0.0,0.17,-0.19000498917438072
1113,1113,2019/9/29,8225.0,8292.076,9160.529,9712.435,9885.942,10285.07683,31.1,0.0038,98.07%,83.80%,2223.417421,0.251538575,-0.161225506,117.03%,0.01,0.17,-0.23176210870108357
1114,1114,2019/9/30,8056.74,8192.702,8938.615,9599.589,9835.233667,10251.2775,-168.26,-0.0205,65.00%,83.11%,2196.621584,0.247902173,-0.167004844,78.21%,0.02,-0.22,-0.278392149697094
1115,1115,2019/10/1,8307.74,8167.804,8752.078,9509.9245,9792.128333,10216.287,251.0,0.0312,67.50%,82.50%,2176.936417,0.245157061,-0.165880621,81.82%,0.02,-0.18,-0.2011581183398278
1116,1116,2019/10/2,8322.92,8221.26,8586.421,9418.1045,9743.899333,10179.50983,15.18,0.0018,69.47%,81.88%,2157.666532,0.242479587,-0.156265914,84.84%,0.01,-0.15,-0.24498227755062316
1117,1117,2019/10/3,8382.03,8258.886,8421.319,9316.198,9677.079,10138.9675,59.11,0.0071,66.68%,81.26%,2137.475449,0.239693971,-0.146551764,82.06%,-0.01,-0.18,-0.26305310285025585
1118,1118,2019/10/4,8236.17,8261.12,8276.598,9209.8115,9597.575,10093.23317,-145.86,-0.0174,62.98%,80.66%,2118.372757,0.237080703,-0.139249237,78.08%,-0.02,-0.22,-0.30785293741063724
1119,1119,2019/10/5,8155.48,8280.868,8236.785,9099.519,9516.619,10032.69133,-80.69,-0.0098,57.16%,80.08%,2099.362161,0.234503325,-0.129851894,71.37%,-0.03,-0.29,-0.30557453455876865
1120,1120,2019/10/6,8147.69,8248.858,8208.331,8991.382,9435.615333,9977.391667,-7.79,-0.001,54.64%,79.53%,2081.441659,0.232077865,-0.125774239,68.71%,-0.05,-0.31,-0.32745198305112116
1121,1121,2019/10/7,7869.74,8158.222,8189.741,8871.5875,9354.024333,9909.207,-277.95,-0.0341,52.05%,79.04%,2064.759008,0.229849491,-0.127838275,65.85%,-0.07,-0.34,-0.4192809116904582
1122,1122,2019/10/8,8212.02,8124.22,8191.553,8772.6705,9278.184667,9846.133833,342.28,0.0435,54.65%,78.52%,2046.007856,0.227337588,-0.124373971,69.60%,-0.08,-0.3,-0.3215280829369632
1123,1123,2019/10/9,8190.0,8114.986,8188.053,8674.291,9204.307667,9785.023167,-22.02,-0.0027,62.66%,77.97%,2028.374814,0.224980595,-0.118349115,80.36%,-0.11,-0.2,-0.43086291296651025
1124,1124,2019/10/10,8587.92,8201.474,8241.171,8589.893,9146.783,9740.118167,397.92,0.0486,69.29%,77.35%,2006.833616,0.22210774,-0.103348795,89.58%,-0.09,-0.1,-0.2878284811692656
1125,1125,2019/10/11,8586.9,8289.316,8269.087,8510.5825,9096.312,9690.4525,-1.02,-0.0001,69.55%,76.70%,1985.287145,0.219251956,-0.088716834,90.68%,-0.08,-0.09,-0.31187658183963896
1126,1126,2019/10/12,8269.73,8369.314,8263.768,8425.0945,9033.325667,9638.510333,-317.17,-0.0369,60.50%,76.06%,1963.79521,0.216455117,-0.073506889,79.54%,-0.07,-0.2,-0.3251317102662602
1127,1127,2019/10/13,8308.01,8388.512,8256.366,8338.8425,8962.920667,9596.0085,38.28,0.0046,64.97%,75.41%,1942.812104,0.213731594,-0.06408722,86.15%,-0.06,-0.14,-0.2274602307068705
1128,1128,2019/10/14,8283.76,8407.264,8261.125,8268.8615,8893.582667,9567.121833,-24.25,-0.0029,59.41%,74.76%,1920.155465,0.210822967,-0.054681975,79.47%,-0.04,-0.21,-0.18665344837019004
1129,1129,2019/10/15,8353.54,8360.388,8280.931,8258.858,8826.656333,9534.644667,69.78,0.0084,60.02%,74.13%,1898.767486,0.208076219,-0.052825024,80.97%,-0.03,-0.19,-0.14649998037538273
1130,1130,2019/10/16,8162.16,8275.44,8282.378,8245.3545,8755.047333,9498.023333,-191.38,-0.0229,54.69%,73.53%,1877.746429,0.205406783,-0.054780667,74.39%,-0.02,-0.26,-0.17808205882544084
1131,1131,2019/10/17,8002.51,8221.996,8295.655,8242.698,8679.61,9461.1565,-159.65,-0.0196,51.65%,72.94%,1857.506247,0.202858474,-0.052722876,70.81%,-0.01,-0.29,-0.15180648744136707
1132,1132,2019/10/18,8076.78,8175.75,8282.131,8236.842,8609.157333,9423.8095,74.27,0.0093,52.13%,72.34%,1836.675188,0.200245242,-0.050342596,72.05%,0.0,-0.28,-0.08650098255854506
1133,1133,2019/10/19,7954.15,8109.828,8258.546,8223.2995,8535.709333,9374.424333,-122.63,-0.0152,50.59%,71.76%,1816.29249,0.197708021,-0.049894076,70.51%,0.0,-0.29,-0.12095567169446737
1134,1134,2019/10/20,7960.04,8031.128,8195.758,8218.4645,8458.514667,9327.749,5.89,0.0007,48.03%,71.17%,1795.207041,0.195098579,-0.05052739,67.49%,0.0,-0.33,-0.10186516949137345
1135,1135,2019/10/21,8231.06,8044.908,8160.174,8214.6305,8393.779667,9296.11,271.02,0.034,49.16%,70.60%,1773.955621,0.19245924,-0.041563119,69.64%,0.01,-0.3,-0.018277878548734607
1136,1136,2019/10/22,8222.52,8088.91,8155.453,8209.6105,8335.214,9264.619,-8.54,-0.001,51.31%,70.03%,1754.013189,0.189987685,-0.029549811,73.27%,0.0,-0.27,-0.06604251261228926
1137,1137,2019/10/23,8026.76,8078.906,8127.328,8191.847,8268.337667,9224.968167,-195.76,-0.0238,54.49%,69.42%,1733.403701,0.187464502,-0.02291049,78.50%,-0.01,-0.22,-0.104305453137849
1138,1138,2019/10/24,7469.56,7981.988,8045.908,8153.5165,8194.543667,9180.3975,-557.2,-0.0694,41.13%,68.84%,1712.107546,0.184910125,-0.025938683,59.74%,-0.01,-0.4,-0.18421397505071918
1139,1139,2019/10/25,7431.88,7876.356,7953.742,8117.3365,8157.152667,9135.3445,-37.68,-0.005,40.75%,68.30%,1691.95289,0.182500457,-0.034423368,59.67%,0.0,-0.4,-0.08732297893485566
1140,1140,2019/10/26,8666.79,7963.502,8004.205,8143.2915,8164.971333,9107.119667,1234.91,0.1662,63.48%,67.61%,1666.247641,0.179365798,-0.024674837,93.90%,0.0,-0.06,0.19047634758892085
1141,1141,2019/10/27,9259.8,8170.958,8129.934,8212.7945,8205.11,9091.917167,593.01,0.0684,76.02%,66.85%,1639.519207,0.176074051,-0.004162284,113.71%,0.01,0.14,0.11784028910938087
1142,1142,2019/10/28,9551.54,8475.914,8277.41,8279.7705,8250.364667,9089.145833,291.74,0.0315,81.25%,66.05%,1611.55777,0.172631659,0.027338105,123.02%,0.01,0.23,0.1230976856067082
1143,1143,2019/10/29,9218.76,8825.754,8403.871,8331.2085,8283.49,9084.716,-332.78,-0.0348,73.07%,65.26%,1582.846542,0.169160736,0.065463229,111.97%,0.01,0.12,0.08615636955384204
1144,1144,2019/10/30,9433.35,9226.048,8551.202,8373.48,8329.377,9082.305333,214.59,0.0233,75.01%,64.46%,1554.083208,0.165685013,0.107651629,116.37%,0.0,0.16,0.22047921679019228
1145,1145,2019/10/31,9164.62,9325.614,8644.558,8402.366,8357.939667,9075.034,-268.73,-0.0285,62.00%,63.73%,1525.469558,0.162273662,0.115779052,97.29%,0.01,-0.03,0.16965136320125004
1146,1146,2019/11/1,9147.98,9303.25,8737.104,8446.2785,8385.441667,9064.6705,-16.64,-0.0018,58.51%,63.06%,1499.871804,0.159224004,0.109452593,92.80%,0.03,-0.07,0.2344741063381487
1147,1147,2019/11/2,9252.99,9243.54,8859.727,8493.5275,8414.473667,9045.776333,105.01,0.0115,61.83%,62.37%,1475.073717,0.156272343,0.098528603,99.13%,0.04,-0.01,0.2586158303493456
1148,1148,2019/11/3,9301.18,9260.024,9042.889,8544.3985,8449.974,9023.7745,48.19,0.0052,63.62%,61.64%,1448.806495,0.153168271,0.0958642,103.21%,0.04,0.03,0.2476285754555445
1149,1149,2019/11/4,9206.16,9214.586,9220.317,8587.0295,8484.996667,9000.807833,-95.02,-0.0102,59.95%,60.93%,1421.374282,0.149959664,0.085985813,98.40%,0.03,-0.02,0.18665552963184084
1150,1150,2019/11/5,9418.05,9265.272,9295.443,8649.824,8527.342,8981.478667,211.89,0.023,58.64%,60.23%,1394.041258,0.14676264,0.08653693,97.36%,0.03,-0.03,0.2338947316610379
1151,1151,2019/11/6,9310.19,9297.714,9300.482,8715.208,8575.357,8964.690667,-107.86,-0.0115,51.46%,59.62%,1368.614445,0.143803574,0.084236376,86.31%,0.02,-0.14,0.15499442616751596
1152,1152,2019/11/7,9343.34,9315.784,9279.662,8778.536,8613.067667,8945.626167,33.15,0.0036,47.19%,59.09%,1345.437769,0.141106514,0.08158723,79.86%,0.01,-0.2,0.14850376754373115
1153,1153,2019/11/8,9204.24,9296.396,9278.21,8841.0405,8646.875667,8925.591667,-139.1,-0.0149,26.98%,58.77%,1324.554994,0.138686849,0.075116187,45.92%,0.0,-0.54,0.07193045463675092
1154,1154,2019/11/9,8766.04,9208.372,9211.479,8881.3405,8652.813,8899.798,-438.2,-0.0476,25.61%,58.64%,1314.720548,0.137536385,0.064205594,43.68%,0.0,-0.56,0.006499535444595153
1155,1155,2019/11/10,8809.41,9086.644,9175.958,8910.258,8660.23,8878.271,43.37,0.0049,12.61%,58.64%,1301.808127,0.136041632,0.049238184,21.50%,0.0,-0.79,0.04251904526055699
1156,1156,2019/11/11,9037.12,9032.03,9164.872,8950.988,8685.809667,8859.567667,227.71,0.0258,13.07%,58.88%,1295.908689,0.135330273,0.039860456,22.19%,0.0,-0.78,0.057101847656728155
1157,1157,2019/11/12,8717.81,8906.924,9111.354,8985.5405,8699.469667,8831.195167,-319.31,-0.0353,6.23%,59.26%,1292.123447,0.134878556,0.023846779,10.51%,-0.01,-0.89,-0.08208838118997122
1158,1158,2019/11/13,8801.52,8826.38,9061.388,9052.1385,8716.728333,8805.1555,83.71,0.0096,11.61%,59.61%,1289.381438,0.134546192,0.012579452,19.48%,0.0,-0.81,-0.0127047895828746
1159,1159,2019/11/14,8762.42,8825.656,9017.014,9118.6655,8730.357667,8778.507,-39.1,-0.0044,19.02%,59.83%,1284.635396,0.133983244,0.010915742,31.79%,0.0,-0.68,-0.027681183349646393
1160,1160,2019/11/15,8632.32,8790.238,8938.441,9116.942,8746.029667,8750.5385,-130.1,-0.0148,18.82%,60.02%,1275.897225,0.132974563,0.005054675,31.35%,0.0,-0.69,-0.05266181821499262
1161,1161,2019/11/16,8457.69,8674.352,8853.191,9076.8365,8761.202333,8720.406167,-174.63,-0.0202,3.22%,60.52%,1266.895149,0.131945752,-0.009913061,5.32%,-0.01,-0.95,-0.12014381459212706
1162,1162,2019/11/17,8482.7,8627.33,8767.127,9023.3945,8774.733,8691.945167,25.01,0.003,5.94%,61.15%,1265.300813,0.131757793,-0.016798574,9.72%,0.0,-0.9,-0.07590876764336034
1163,1163,2019/11/18,8503.93,8567.812,8697.096,8987.653,8793.059,8664.384167,21.23,0.0025,6.93%,61.72%,1262.370242,0.13141506,-0.025616455,11.23%,-0.01,-0.89,-0.11058487985807162
1164,1164,2019/11/19,8175.99,8450.526,8638.091,8924.785,8800.257333,8629.386,-327.94,-0.0386,7.21%,62.32%,1260.860733,0.131241048,-0.039741035,11.57%,-0.01,-0.88,-0.19146162380781664
1165,1165,2019/11/20,8120.8,8348.222,8569.23,8872.594,8796.582,8595.180833,-55.19,-0.0068,3.05%,62.92%,1257.092408,0.130811581,-0.050969797,4.85%,-0.01,-0.95,-0.16919500061778586
1166,1166,2019/11/21,8081.81,8273.046,8473.699,8819.2855,8791.891667,8563.552833,-38.99,-0.0048,0.98%,63.64%,1255.648419,0.130646185,-0.059014111,1.54%,-0.01,-0.98,-0.18143380538740894
1167,1167,2019/11/22,7617.07,8099.92,8363.625,8737.4895,8778.235333,8523.2865,-464.74,-0.0575,-5.63%,64.42%,1258.703042,0.130993089,-0.077272402,-8.74%,-0.03,-1.09,-0.33242247510105855
1168,1168,2019/11/23,7286.35,7856.404,8212.108,8636.748,8772.128333,8483.336,-330.72,-0.0434,-16.67%,65.33%,1265.329122,0.131742134,-0.104390212,-25.52%,-0.03,-1.26,-0.3672886367124466
1169,1169,2019/11/24,7324.03,7686.012,8068.269,8542.6415,8768.533333,8462.843,37.68,0.0052,-16.49%,66.22%,1275.007037,0.132858321,-0.123455234,-24.90%,-0.01,-1.25,-0.2897094070141724
1170,1170,2019/11/25,6907.4,7443.332,7895.777,8417.109,8709.887,8437.429167,-416.63,-0.0569,-20.79%,67.14%,1289.077279,0.134468665,-0.145415779,-30.96%,-0.01,-1.31,-0.41730237349843824
1171,1171,2019/11/26,7130.25,7253.02,7763.033,8308.112,8638.902,8422.006,222.85,0.0323,-17.69%,67.99%,1300.317384,0.135765543,-0.160423396,-26.02%,-0.01,-1.26,-0.31321531814380554
1172,1172,2019/11/27,7163.63,7162.332,7631.126,8199.1265,8559.305,8404.834833,33.38,0.0047,-13.40%,68.78%,1310.851198,0.136983851,-0.163211032,-19.49%,0.0,-1.19,-0.33280689710728234
1173,1173,2019/11/28,7523.83,7209.828,7533.116,8115.106,8502.807333,8393.148667,360.2,0.0503,-12.04%,69.53%,1316.107333,0.137592587,-0.152064992,-17.32%,0.01,-1.17,-0.22880977455173893
1174,1174,2019/11/29,7431.0,7231.222,7458.617,8048.354,8436.062333,8382.719667,-92.83,-0.0123,-13.14%,70.29%,1323.48551,0.138453731,-0.142820227,-18.69%,-0.01,-1.19,-0.3430119004435253
1175,1175,2019/11/30,7757.47,7401.236,7422.284,7995.757,8389.157333,8373.5485,326.47,0.0439,-11.23%,71.02%,1328.139495,0.139004656,-0.117761689,-15.81%,-0.02,-1.16,-0.24031956793392442
1176,1176,2019/12/1,7557.72,7486.73,7369.875,7921.787,8336.148667,8360.795167,-199.75,-0.0257,-7.10%,71.70%,1335.016147,0.139819883,-0.101895816,-9.90%,-0.04,-1.1,-0.34879667926364827
1177,1177,2019/12/2,7402.69,7534.542,7348.437,7856.031,8274.472,8344.472833,-155.03,-0.0205,-3.56%,72.33%,1340.390998,0.14044231,-0.089423228,-4.92%,-0.05,-1.05,-0.3378395373309888
1178,1178,2019/12/3,7309.59,7491.694,7350.761,7781.4345,8208.085667,8329.029833,-93.1,-0.0126,-6.12%,72.98%,1343.482361,0.140796062,-0.087278776,-8.39%,-0.07,-1.08,-0.3647711538330961
1179,1179,2019/12/4,7296.77,7464.848,7348.035,7708.152,8144.439333,8314.718,-12.82,-0.0018,-6.49%,73.61%,1347.499018,0.141257021,-0.083442372,-8.82%,-0.06,-1.09,-0.3237908293924526
1180,1180,2019/12/5,7192.85,7351.924,7376.58,7636.1785,8070.266,8298.804,-103.92,-0.0142,-10.07%,74.27%,1352.593751,0.14184124,-0.089010945,-13.56%,-0.06,-1.14,-0.3534387682741019
1181,1181,2019/12/6,7395.97,7319.574,7403.152,7583.0925,8006.458667,8290.907833,203.12,0.0282,-6.75%,74.88%,1357.106157,0.142364118,-0.085791321,-9.01%,-0.05,-1.09,-0.26534351529371597
1182,1182,2019/12/7,7547.19,7348.474,7441.508,7536.317,7946.587,8279.827333,151.22,0.0204,-1.22%,75.43%,1359.906268,0.142689626,-0.075266652,-1.62%,-0.03,-1.02,-0.21496654884730787
1183,1183,2019/12/8,7504.83,7387.522,7439.608,7486.362,7889.94,8268.407833,-42.36,-0.0056,-6.43%,76.01%,1360.985614,0.142814119,-0.063678304,-8.46%,-0.03,-1.08,-0.23600195141624924
1184,1184,2019/12/9,7522.39,7432.646,7448.747,7453.682,7848.485,8250.649,17.56,0.0023,-4.99%,76.56%,1364.532905,0.143227703,-0.052983346,-6.52%,-0.03,-1.07,-0.2065493335500047
1185,1185,2019/12/10,7337.42,7461.56,7406.742,7414.513,7799.418667,8229.824333,-184.97,-0.0246,-10.22%,77.15%,1368.983871,0.143743258,-0.043318442,-13.25%,-0.03,-1.13,-0.23204128397294976
1186,1186,2019/12/11,7220.76,7426.518,7373.046,7371.4605,7738.873333,8212.3415,-116.66,-0.0159,-12.35%,77.71%,1375.977115,0.144557408,-0.040361861,-15.89%,-0.03,-1.16,-0.21659781772083503
1187,1187,2019/12/12,7202.31,7357.542,7353.008,7350.7225,7688.356667,8193.913167,-18.45,-0.0026,-17.15%,78.30%,1383.423144,0.145427086,-0.043028007,-21.91%,-0.02,-1.22,-0.1857598357433573
1188,1188,2019/12/13,7189.16,7294.408,7340.965,7345.863,7634.611333,8175.669833,-13.15,-0.0018,-18.85%,78.89%,1392.807861,0.146541659,-0.044560662,-23.90%,-0.02,-1.24,-0.18833029488149589
1189,1189,2019/12/14,7251.87,7240.304,7336.475,7342.255,7584.259667,8157.308667,62.71,0.0087,-19.24%,79.48%,1401.988416,0.147645545,-0.045351251,-24.20%,-0.01,-1.24,-0.15485400408805558
1190,1190,2019/12/15,7067.74,7186.368,7323.964,7350.272,7532.107,8139.068333,-184.13,-0.0254,-24.23%,80.12%,1412.994197,0.14897024,-0.04590203,-30.24%,-0.02,-1.3,-0.22738447609589
1191,1191,2019/12/16,7111.14,7164.444,7295.481,7349.3165,7487.222,8124.212167,43.4,0.0061,-21.65%,80.74%,1423.868402,0.150310741,-0.043110515,-26.82%,-0.01,-1.27,-0.15656157926637354
1192,1192,2019/12/17,6879.54,7099.89,7228.716,7335.112,7433.783333,8104.258167,-231.6,-0.0326,-25.88%,81.39%,1436.502801,0.151839021,-0.044915667,-31.80%,-0.01,-1.32,-0.21713696358801793
1193,1193,2019/12/18,6612.12,6984.482,7139.445,7289.5265,7370.723,8081.891,-267.42,-0.0389,-30.63%,82.05%,1451.887256,0.153704788,-0.052402051,-37.33%,-0.01,-1.37,-0.2413418622656979
1194,1194,2019/12/19,7284.29,6990.966,7115.635,7282.191,7340.999667,8070.6285,672.17,0.1017,-28.65%,82.68%,1460.68427,0.154839592,-0.047682016,-34.65%,0.01,-1.35,0.0061896983275854
1195,1195,2019/12/20,7150.86,7007.59,7096.979,7251.8605,7308.668333,8052.625167,-133.43,-0.0183,-32.97%,83.29%,1469.277089,0.156029962,-0.041194691,-39.59%,0.0,-1.4,-0.17547286549496546
1196,1196,2019/12/21,7190.17,7023.396,7093.92,7233.483,7278.947,8035.419333,39.31,0.0055,-33.51%,83.79%,1475.511159,0.15701243,-0.035108237,-40.00%,0.0,-1.4,-0.13176769864618224
1197,1197,2019/12/22,7143.2,7076.128,7088.009,7220.5085,7263.151333,8020.693333,-46.97,-0.0065,-35.16%,84.27%,1481.115119,0.157949677,-0.025749613,-41.73%,-0.01,-1.42,-0.15433883521090977
1198,1198,2019/12/23,7514.41,7256.586,7120.534,7230.7495,7270.753333,8021.440833,371.21,0.052,-36.14%,84.72%,1482.440862,0.158418027,-0.001948537,-42.65%,-0.01,-1.43,-0.032854862126257864
1199,1199,2019/12/24,7322.08,7264.144,7127.555,7232.015,7270.688333,8019.610833,-192.33,-0.0256,-43.38%,85.05%,1479.145418,0.158481713,-0.000900098,-51.01%,-0.04,-1.51,-0.20526108891546674
1200,1200,2019/12/25,7250.69,7284.11,7145.85,7234.907,7282.131333,7996.009167,-71.39,-0.0097,-34.87%,85.15%,1462.624838,0.157240495,0.000271715,-40.95%,-0.03,-1.41,-0.15509111006534787
1201,1201,2019/12/26,7192.72,7284.62,7154.008,7224.7445,7284.213667,7961.557833,-57.97,-0.008,-41.87%,85.54%,1464.531094,0.157814755,5.58e-05,-48.95%,-0.02,-1.49,-0.13774839878932982
1202,1202,2019/12/27,7194.4,7294.86,7185.494,7207.105,7285.239333,7922.272167,1.68,0.0002,-39.49%,85.66%,1454.361397,0.157203686,0.00132057,-46.10%,-0.01,-1.46,-0.10237400810920105
1203,1203,2019/12/28,7243.93,7240.764,7248.675,7194.06,7275.909333,7889.358333,49.53,0.0069,-32.54%,85.78%,1448.550635,0.15701127,-0.00483037,-37.93%,0.0,-1.38,-0.07849099051803113
1204,1204,2019/12/29,7301.07,7236.562,7250.353,7182.994,7271.578333,7853.820333,57.14,0.0079,-30.98%,86.10%,1451.128989,0.157615122,-0.004815507,-35.98%,0.01,-1.36,-0.05594056383219018
1205,1205,2019/12/30,7385.36,7263.496,7273.803,7185.391,7259.174667,7824.166,84.29,0.0115,-31.65%,86.44%,1453.751859,0.158203169,0.000595293,-36.62%,0.01,-1.37,-0.04247610859509726
1206,1206,2019/12/31,7219.6,7268.872,7276.746,7185.333,7247.904,7792.026333,-165.76,-0.0224,-39.76%,86.79%,1456.022333,0.158792596,0.002892974,-45.81%,0.0,-1.46,-0.11175174916261413
1207,1207,2020/1/1,7168.31,7263.654,7279.257,7183.633,7240.091333,7757.281667,-51.29,-0.0071,-35.77%,86.89%,1448.316785,0.15841196,0.003254471,-41.17%,0.0,-1.41,-0.08662857549858304
1208,1208,2020/1/2,7175.68,7250.004,7245.384,7182.959,7235.627667,7721.856667,7.37,0.001,-34.50%,87.14%,1447.763842,0.158733709,0.001986881,-39.59%,0.0,-1.4,-0.07670161466458371
1209,1209,2020/1/3,6944.33,7178.656,7207.609,7167.582,7223.879667,7684.1595,-231.35,-0.0322,-38.17%,87.48%,1450.208933,0.159389036,-0.006260302,-43.64%,0.0,-1.44,-0.1395916836337207
1210,1210,2020/1/4,7326.35,7166.854,7215.175,7180.5125,7228.329667,7649.297833,382.02,0.055,-36.16%,87.74%,1447.357667,0.159453825,-0.008504823,-41.22%,0.01,-1.41,0.0015904883338042804
1211,1211,2020/1/5,7347.89,7192.512,7230.692,7192.35,7226.727,7616.592833,21.54,0.0029,-40.32%,87.99%,1441.879789,0.159250572,-0.004734508,-45.83%,0.01,-1.46,-0.06868551991491967
1212,1212,2020/1/6,7351.57,7229.164,7246.409,7215.9515,7220.206333,7583.396667,3.68,0.0005,-41.59%,87.95%,1426.746023,0.158057623,0.001240639,-47.29%,0.0,-1.47,-0.08271395455639588
1213,1213,2020/1/7,7759.24,7345.876,7297.94,7273.3075,7228.686667,7559.313333,407.67,0.0555,-35.87%,87.63%,1404.901315,0.156098853,0.016211705,-40.94%,0.0,-1.41,0.023273903374758056
1214,1214,2020/1/8,8165.47,7590.104,7384.38,7317.3665,7250.122667,7549.303833,406.23,0.0524,-28.08%,87.36%,1387.096132,0.154493653,0.046893184,-32.14%,0.0,-1.32,0.07493113417488023
1215,1215,2020/1/9,8042.65,7733.364,7450.109,7361.956,7273.630333,7536.5245,-122.82,-0.015,-31.86%,87.23%,1377.45667,0.153733165,0.063205531,-36.53%,-0.01,-1.37,-0.016144381074736824
1216,1216,2020/1/10,7817.92,7827.37,7509.941,7393.3435,7293.535667,7516.2045,-224.73,-0.0279,-31.36%,86.91%,1363.607121,0.152562439,0.073192805,-36.08%,0.0,-1.36,0.0026982122169377995
1217,1217,2020/1/11,8184.66,7993.988,7611.576,7445.4165,7326.280667,7507.318667,366.74,0.0469,-19.66%,86.69%,1352.425447,0.151611723,0.091138651,-22.67%,0.01,-1.23,0.1656074056052321
1218,1218,2020/1/12,8021.49,8046.438,7696.157,7470.7705,7354.025,7494.318167,-163.17,-0.0199,-26.23%,86.72%,1350.744632,0.151626659,0.09415429,-30.25%,0.03,-1.3,0.11204929522359146
1219,1219,2020/1/13,8173.97,8048.138,7819.121,7513.365,7384.761667,7484.510667,152.48,0.019,-13.02%,86.52%,1343.849885,0.151105679,0.089830432,-15.05%,0.04,-1.15,0.18852311792527826
1220,1220,2020/1/14,8105.24,8060.656,7897.01,7556.0925,7419.345,7475.726,-68.73,-0.0084,-16.22%,86.59%,1344.585062,0.151309835,0.086437684,-18.73%,0.04,-1.19,0.14186607314630015
